from,from_kind,type,raw_target,resolved_target,target_exists
src/html/store-admin/chart-list.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/chart-list.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/chart-list.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/chart-list.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/chart-list.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/faq-detail.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/faq-post.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/notice.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/notice.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/notice.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/notice.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/notice.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/notice.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/notice.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/notice.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/notice.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/notice.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/notice.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/notice.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/notice.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/product-add-price.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/product-edit.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/features/store-admin/_product-search.html,src/partial/features/store-admin/_product-search.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/product-list.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/product-message.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/product-promo.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/promo-focus.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/promo-top.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/public-detail.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/features/store-admin/_list-group.html,src/partial/features/store-admin/_list-group.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/public-list.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/repair-add-brand.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/repair-add-price.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/features/store-admin/_product-search.html,src/partial/features/store-admin/_product-search.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/repair-list.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/repair-promo.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/second-add-price.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/features/store-admin/_form-1col.html,src/partial/features/store-admin/_form-1col.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/second-edit.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/features/store-admin/_product-search.html,src/partial/features/store-admin/_product-search.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/second-list.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/features/store-admin/_alert.html,src/partial/features/store-admin/_alert.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/shared/ui/_btn.html,src/partial/shared/ui/_btn.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/shared/ui/_btn.html,src/partial/shared/ui/_btn.html,yes
src/html/store-admin/second-multi-upload.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/features/store-admin/_table.html,src/partial/features/store-admin/_table.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/shared/components/_pagination.html,src/partial/shared/components/_pagination.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/shared/modals/_store-detail.html,src/partial/shared/modals/_store-detail.html,yes
src/html/store-admin/shop-list.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/features/store-admin/_form-2col.html,src/partial/features/store-admin/_form-2col.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/layouts/_footer.html,src/partial/layouts/_footer.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/layouts/_head.html,src/partial/layouts/_head.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/layouts/_js.html,src/partial/layouts/_js.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/shared/components/_nav-top.html,src/partial/shared/components/_nav-top.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/shared/modals/_refresh.html,src/partial/shared/modals/_refresh.html,yes
src/html/store-admin/shop-order.html,html,include,../../partial/shared/ui/_section-title-h3.html,src/partial/shared/ui/_section-title-h3.html,yes
src/html/store-admin/shop-record.html,html,include,../../partial/features/store-admin/_header.html,src/partial/features/store-admin/_header.html,yes
src/html/store-admin/shop-record.html,html,include,../../partial/features/store-admin/_nav-main.html,src/partial/features/store-admin/_nav-main.html,yes
src/html/store-admin/shop-record.html,html,include,../../partial/features/store-admin/_nav-mobile.html,src/partial/features/store-admin/_nav-mobile.html,yes
